,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
97,2020-01-20 00:00:00,氮氧化物,20200120,172.86,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
98,2020-01-20 00:00:00,一氧化碳,20200120,3.0,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
99,2020-01-20 00:00:00,氯化氢,20200120,34.58,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
100,2020-01-21 00:00:00,颗粒物,20200121,2.38,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
101,2020-01-21 00:00:00,二氧化硫,20200121,23.08,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
102,2020-01-21 00:00:00,氮氧化物,20200121,168.08,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
103,2020-01-21 00:00:00,一氧化碳,20200121,2.56,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
104,2020-01-21 00:00:00,氯化氢,20200121,34.96,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
105,2020-01-22 00:00:00,颗粒物,20200122,1.95,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
106,2020-01-22 00:00:00,二氧化硫,20200122,23.06,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
107,2020-01-22 00:00:00,氮氧化物,20200122,166.12,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
108,2020-01-22 00:00:00,一氧化碳,20200122,3.38,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
109,2020-01-22 00:00:00,氯化氢,20200122,33.77,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
110,2020-01-23 00:00:00,颗粒物,20200123,1.75,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
111,2020-01-23 00:00:00,二氧化硫,20200123,19.05,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7960889BA7D598A0734
