,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
64,2020-01-13 00:00:00,氯化氢,20200113,33.45,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
65,2020-01-14 00:00:00,颗粒物,20200114,1.2,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
66,2020-01-14 00:00:00,二氧化硫,20200114,23.0,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
67,2020-01-14 00:00:00,氮氧化物,20200114,165.14,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
68,2020-01-14 00:00:00,一氧化碳,20200114,1.95,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
69,2020-01-14 00:00:00,氯化氢,20200114,33.09,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
70,2020-01-15 00:00:00,颗粒物,20200115,0.92,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
71,2020-01-15 00:00:00,二氧化硫,20200115,22.77,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
72,2020-01-15 00:00:00,氮氧化物,20200115,168.64,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
73,2020-01-15 00:00:00,一氧化碳,20200115,2.24,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
74,2020-01-15 00:00:00,氯化氢,20200115,34.62,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
75,2020-01-16 00:00:00,颗粒物,20200116,0.92,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
76,2020-01-16 00:00:00,二氧化硫,20200116,20.19,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
77,2020-01-16 00:00:00,氮氧化物,20200116,168.89,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
78,2020-01-16 00:00:00,一氧化碳,20200116,3.25,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
79,2020-01-16 00:00:00,氯化氢,20200116,33.35,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
80,2020-01-17 00:00:00,颗粒物,20200117,1.1,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
81,2020-01-17 00:00:00,二氧化硫,20200117,22.46,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
82,2020-01-17 00:00:00,氮氧化物,20200117,158.66,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
83,2020-01-17 00:00:00,一氧化碳,20200117,2.69,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
84,2020-01-17 00:00:00,氯化氢,20200117,32.78,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
85,2020-01-18 00:00:00,颗粒物,20200118,1.27,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
86,2020-01-18 00:00:00,二氧化硫,20200118,20.17,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
87,2020-01-18 00:00:00,氮氧化物,20200118,165.92,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
88,2020-01-18 00:00:00,一氧化碳,20200118,3.01,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
89,2020-01-18 00:00:00,氯化氢,20200118,31.98,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
90,2020-01-19 00:00:00,颗粒物,20200119,0.85,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
91,2020-01-19 00:00:00,二氧化硫,20200119,26.03,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
92,2020-01-19 00:00:00,氮氧化物,20200119,163.68,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
93,2020-01-19 00:00:00,一氧化碳,20200119,2.01,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
94,2020-01-19 00:00:00,氯化氢,20200119,32.96,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
95,2020-01-20 00:00:00,颗粒物,20200120,0.88,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
96,2020-01-20 00:00:00,二氧化硫,20200120,23.93,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
97,2020-01-20 00:00:00,氮氧化物,20200120,152.0,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
98,2020-01-20 00:00:00,一氧化碳,20200120,2.12,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
99,2020-01-20 00:00:00,氯化氢,20200120,32.78,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
100,2020-01-21 00:00:00,颗粒物,20200121,1.36,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
101,2020-01-21 00:00:00,二氧化硫,20200121,25.2,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
102,2020-01-21 00:00:00,氮氧化物,20200121,168.71,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
103,2020-01-21 00:00:00,一氧化碳,20200121,1.52,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
104,2020-01-21 00:00:00,氯化氢,20200121,33.12,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
105,2020-01-22 00:00:00,颗粒物,20200122,1.35,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
106,2020-01-22 00:00:00,二氧化硫,20200122,34.87,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
107,2020-01-22 00:00:00,氮氧化物,20200122,149.63,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
108,2020-01-22 00:00:00,一氧化碳,20200122,2.97,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
109,2020-01-22 00:00:00,氯化氢,20200122,30.96,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
110,2020-01-23 00:00:00,颗粒物,20200123,1.23,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
111,2020-01-23 00:00:00,二氧化硫,20200123,32.96,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
112,2020-01-23 00:00:00,氮氧化物,20200123,160.46,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
113,2020-01-23 00:00:00,一氧化碳,20200123,1.82,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
114,2020-01-23 00:00:00,氯化氢,20200123,31.87,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
115,2020-01-24 00:00:00,颗粒物,20200124,1.45,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
116,2020-01-24 00:00:00,二氧化硫,20200124,32.99,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
117,2020-01-24 00:00:00,氮氧化物,20200124,161.27,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
118,2020-01-24 00:00:00,一氧化碳,20200124,1.04,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
119,2020-01-24 00:00:00,氯化氢,20200124,32.97,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
120,2020-01-25 00:00:00,颗粒物,20200125,0.85,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
121,2020-01-25 00:00:00,二氧化硫,20200125,29.04,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
122,2020-01-25 00:00:00,氮氧化物,20200125,164.16,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
123,2020-01-25 00:00:00,一氧化碳,20200125,1.66,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
124,2020-01-25 00:00:00,氯化氢,20200125,33.35,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
125,2020-01-26 00:00:00,颗粒物,20200126,0.93,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
126,2020-01-26 00:00:00,二氧化硫,20200126,31.92,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
127,2020-01-26 00:00:00,氮氧化物,20200126,153.45,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
128,2020-01-26 00:00:00,一氧化碳,20200126,1.54,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
129,2020-01-26 00:00:00,氯化氢,20200126,33.57,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
130,2020-01-27 00:00:00,颗粒物,20200127,0.91,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
131,2020-01-27 00:00:00,二氧化硫,20200127,30.25,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
132,2020-01-27 00:00:00,氮氧化物,20200127,159.1,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
133,2020-01-27 00:00:00,一氧化碳,20200127,1.9,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
134,2020-01-27 00:00:00,氯化氢,20200127,33.03,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
135,2020-01-28 00:00:00,颗粒物,20200128,0.85,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
136,2020-01-28 00:00:00,二氧化硫,20200128,32.95,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
137,2020-01-28 00:00:00,氮氧化物,20200128,148.63,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
138,2020-01-28 00:00:00,一氧化碳,20200128,2.15,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
139,2020-01-28 00:00:00,氯化氢,20200128,31.55,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
140,2020-01-29 00:00:00,颗粒物,20200129,0.92,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
141,2020-01-29 00:00:00,二氧化硫,20200129,32.64,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
142,2020-01-29 00:00:00,氮氧化物,20200129,157.71,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
143,2020-01-29 00:00:00,一氧化碳,20200129,2.12,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
144,2020-01-29 00:00:00,氯化氢,20200129,30.31,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
145,2020-01-30 00:00:00,颗粒物,20200130,0.95,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
146,2020-01-30 00:00:00,二氧化硫,20200130,29.66,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
147,2020-01-30 00:00:00,氮氧化物,20200130,165.39,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
148,2020-01-30 00:00:00,一氧化碳,20200130,1.99,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
149,2020-01-30 00:00:00,氯化氢,20200130,32.31,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
150,2020-01-31 00:00:00,颗粒物,20200131,0.95,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
151,2020-01-31 00:00:00,二氧化硫,20200131,28.56,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
152,2020-01-31 00:00:00,氮氧化物,20200131,159.83,250,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
153,2020-01-31 00:00:00,一氧化碳,20200131,2.0,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
154,2020-01-31 00:00:00,氯化氢,20200131,32.83,50,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
155,2020-02-01 00:00:00,颗粒物,20200201,1.06,20,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
156,2020-02-01 00:00:00,二氧化硫,20200201,29.15,80,0A7A58EFC1ABF796FB70BE94EA7FEAD5,0A7A58EFC1ABF7968A8597DEFF1BA476
