,监测时间,监测因子,监测日期,折算浓度,标准浓度,pscode,mpcode
58,2020-01-12 00:00:00,一氧化碳,20200112,10.34,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
59,2020-01-12 00:00:00,氯化氢,20200112,0.48,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
60,2020-01-13 00:00:00,颗粒物,20200113,3.82,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
61,2020-01-13 00:00:00,二氧化硫,20200113,8.4,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
62,2020-01-13 00:00:00,氮氧化物,20200113,132.72,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
63,2020-01-13 00:00:00,一氧化碳,20200113,9.64,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
64,2020-01-13 00:00:00,氯化氢,20200113,0.67,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
65,2020-01-14 00:00:00,颗粒物,20200114,3.96,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
66,2020-01-14 00:00:00,二氧化硫,20200114,7.08,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
67,2020-01-14 00:00:00,氮氧化物,20200114,132.74,250,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
68,2020-01-14 00:00:00,一氧化碳,20200114,9.56,80,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
69,2020-01-14 00:00:00,氯化氢,20200114,1.21,50,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
70,2020-01-15 00:00:00,颗粒物,20200115,3.95,20,0D5F210D2E72049F94F5EB7E053E76EC,0D5F210D2E72049F2E1A03B8AA519715
